cid	text	author	votes	heart	paid	category	Entext	flair_sent_fast	flair_sent_en	pysent_sent	pysent_emot	pysent_hate	offense
UgzhGB21deGn-Ghd9xd4AaABAg	ഞാനും ഒരു ഭാര്യ ആണ് ഉമ്മയാണ് എനിക്ക് പ്രസവ സമയത്തു കുറച്ചു അസുഖങ്ങൾ വന്നു എന്നാ കാരണത്താൽ ഞാൻ രോഗി ഭർത്താവിന് സ്വന്തം ഒരു കുഞ്ഞിനെ പോലും ഏത് രീതിയിൽ നോക്കണമെന്നോ സംരക്ഷണം നൽകണമെന്നോ ജോലിക്കു പോയി ഭാര്യയെ വീട്ടിൽ ഇരുന്നാലും അവൾക്കുള്ളത് കൊടുക്കണമെന്നോ ചിന്തകൾ കൊടുക്കാത്ത രീതിയിൽ വലിച്ചു കൊണ്ടുപോകുന്ന ഭർത്താവിന്റെ ഉമ്മ സഹോദരിഅറിയോ താങ്കൾക്കു എന്റെ ജീവിത്യം വച്ചു അവൾ നന്നായി പഠിച്ചു1617 വയസ് അവർ തകർത്താടി  എന്തൊക്കെ ചെയുമ്പോൾ ആണ് ഒരു ജീവിതം തകരുക എന്നുള്ളത് അവളും അമ്മാവിയും മനോഹരമായി ചിത്രീകരിച്ചുഎന്നെ അനാവശ്യം പറഞ്ഞും ഇല്ലാത്യ കാര്യങ്ങൾ പറഞ്ഞും ഒരുപാടു ദ്രോഹിച്ചു വാക്കുകൾ കൊണ്ട് മാനസിക രോഗി ആക്കിഎന്നെ തല്ലി അസുഖത്തിന്റെ പേരിൽ ഒരു രൂപ പോലും മുടക്കിലാണ്ടു എന്റെ ഉമ്മ ആണ് അതൊക്കെ ചെയ്തത്    എന്നിട്ടും ഇങ്ങനെ  ഭർത്താവിന്റെ മുമ്പിൽ വച്ചു പോലും അമ്മാവി അനാവശ്യം പറഞ്ഞിട്ടും തിരിച്ചു ഒരു വാക് പോലും എതിർത്തില്ല അന്ന് ഞാൻ ഗർഭിണി2018 മുതൽ 2020 വരെ കരഞ്ഞു കരഞ്ഞു ജീവിത്യം തള്ളിനീക്കി എന്റെ പൊന്നെല്ലാം അവർ എടുത്തു എന്തൊക്കെയുണ്ടോ അതൊക്കെ ഭർത്താവിന്റെ പേരിൽ എഴുതി കൊടുക്കാൻ അമ്മാവി ഞാൻ ഒരു രൂപയുടെ ചിലവിന്റെ കാര്യം പോലും പറഞ്ഞിട്ടില്ല ഒരു സ്ഥലത്തും പോകണം എന്ന് ആവശ്യം പറഞ്ഞിട്ടില്ല	ഉമ്മച്ചീടെ കുഞ്ഞാവ	1	False	None	Education	I am also a wife and mother because I got some diseases during childbirth, I am the husband's mother sister who drags her husband's mother and sister without thinking about how to look after or protect even a child of her own, go to work, stay at home or give her what she has. A life is ruined when you do something. She and my aunt portrayed me beautifully. They hurt me a lot by saying unnecessary things and made me mentally ill with their words. I was pregnant from 2018 to 2020 and I cried and threw my life away. They took all my gold and whatever I have, my mother-in-law asked me to write it in my husband's name at a cost of one rupee. It has not even been mentioned that there is no need to go to any place	('POSITIVE', 0.9552075862884521)	('NEGATIVE', 0.9992424249649048)	NEG: 	sadness: 	:	1
Ugxvnud4YxkaDtaYOdp4AaABAg	നന്മകൾ നിറഞ്ഞ മനസ്സുള്ളവർ എപ്പോഴും നമുക്കിടയിൽ ജീവിക്കുണ്ട് റബ്ബ് അവർക്കും നന്മക്കൾ നെൽക്കട്ടെ ഒപ്പം ഞങ്ങളുടെ പ്രാർത്ഥനയും ഉണ്ട് കൂടെ 	Razi vlog	22	False	None	Education	Those with good hearts are always living among us, may God bless them and our prayers are with them.	('POSITIVE', 0.9955125451087952)	('POSITIVE', 0.9938302636146545)	POS: 	joy: 	:	1
UgwWwKNRYcd49oYbbQB4AaABAg	സുബ്ഹാനല്ലാഹ് ഈ മാനുള്ള മരണം നാമെല്ലാവർക്കും നാഥൻ തരട്ടെ -ആമീൻ	Lulu mol	95	False	None	Education	SubhanAllah, may God grant us all this kind death - Ameen	('POSITIVE', 0.8623268008232117)	('NEGATIVE', 0.8601187467575073)	NEG:  	others: 	:	1
UgwkGg1W2ykUYzFWGwl4AaABAg	പടച്ച റബ്ബ് എല്ലാവരെയും കാക്കട്ടെ ഇത് പോലുള്ള നല്ലവർക്ക് റബ്ബ് ദീർഘ ആയുസും ബർകതും കൊടുക്കട്ടെ 	Irfan Irfu	10	False	None	Education	May God protect everyone and may God give long life and blessings to good people like this	('POSITIVE', 0.9970525503158569)	('POSITIVE', 0.9921757578849792)	POS: 	joy: 	:	1
Ugwbg0WRIZlNvLvAkfd4AaABAg	ജീവിച്ചിരിക്കുന്ന മാതാപിതാക്കൾക്കു റബ്ബ് ആഫിയത്തുള്ള ദീർഘായുസ്സ് നൽകി അനുഗ്രഹിക്കുമാറാകട്ടെ മരണപ്പെട്ടവർക്ക് റബ്ബ് അവരുടെ പാരത്രിക ജീവിതം സന്തോഷത്തിലായി നൽകി അനുഗ്രഹിക്കുമാറാകട്ടെ	Abuadil Islam	52	False	None	Education	May God bless the living parents with long life and may God bless the deceased with happiness in their afterlife.	('POSITIVE', 0.9972293972969055)	('POSITIVE', 0.9977625608444214)	POS: 	joy: 	:	1
UgypgNVqEm8kur3r4WB4AaABAg	ആ പോലീസുകാരന് ആഫിയത്തും ദീർഘായുസും നൽകണേ നാഥാ	Abdurahiman Mp	18	False	None	Education	Lord, give that policeman opium and long life	('POSITIVE', 0.97185879945755)	('NEGATIVE', 0.6759905815124512)	NEU: 	others: 	:	1
UgzXbVyJrr4spvdiluV4AaABAg	ദൈവം എല്ലാര്ക്കും ഒന്നണ്	ട്രെൻഡ് തെണ്ടി 🔥	1	False	None	Education	God is one for all	('POSITIVE', 0.931739091873169)	('POSITIVE', 0.9985389709472656)	POS: 	joy: 	:	1
UgyZ25BBO6bAwHR8u_54AaABAg	പ്രവാസികളായ നമ്മളെയെല്ലാം പൂർണ്ണ ആരോഗ്യത്തോടുകൂടിയ ദീർഘായിസ്സ് നൽകി അനുഗ്രഹിയ്ക്കട്ടെ ആമീൻ 	ആമീസ് വേൾഡ്	14	False	None	Education	May God bless all of us expatriates with full health and long life, Ameen	('POSITIVE', 0.9948329925537109)	('POSITIVE', 0.9836538434028625)	POS: 	joy: 	:	1
Ugzqr3BVQoBoHPuzfgV4AaABAg	എത്ര തെറ്റ് ചെയ്താലും റബ്ബ് പൊറുത്തു തരും ആര് ഒറ്റപ്പെടുത്തിയാലും അല്ലാഹുവിനെ മുറുകെ പിടിച്ചാൽ മതി ഈ ലോകത്തുള്ള എല്ലാ സൃഷ്ടികളെയും സൃഷ്ടിച്ച അല്ലാഹു കൂടെ ഉള്ളപ്പോൾ എന്തിനാ സൃഷ്ടികൾ കൂടെ നിക്കുന്നെ	Dream World	24	False	None	Education	No matter how much wrong you do, God will forgive you, no matter who isolates you, just hold fast to Allah, when Allah, who created all the creatures in this world, is with you, why do the creatures stay with you?	('POSITIVE', 0.7319380044937134)	('NEGATIVE', 0.9788404703140259)	NEU: 	others: 	:	1
Ugz5yo6ipZLHTcrQmYR4AaABAg	മന്ദബുദ്ധിയായ അഭിനയിക്കുന്നതാണ് അള്ളാഹു നമ്മളെ എല്ലാവരെയും കാത്തു മാറാകട്ടെ 	Abdul Hameed	17	False	None	Education	May Allah protect us all is acting stupid	('NEGATIVE', 0.9032788276672363)	('NEGATIVE', 0.998284637928009)	NEU: 	others: 	:	1
UgwUl7dNL96ppz74EXt4AaABAg	എന്റെ ആകെയുള്ള ആഗ്രഹം മുസ്ലിമായി മരിക്കുക എന്നതാണ്	ali sadiq	41	False	None	Education	My only desire is to die a Muslim	('POSITIVE', 0.6299427151679993)	('NEGATIVE', 0.9273445010185242)	NEG: 	others: 	:	1
UgwRTuVAMaKanrQ1R1Z4AaABAg	അല്ലാഹു അവർക്കു ആഫിയത്തോട് കൂടി യുള്ള ദീർഗായുസ് നൽകി അനുഗ്രഹിക്കട്ടെ	Saidmanu Akkara	131	False	None	Education	May Allah bless them with long life with opium	('POSITIVE', 0.9194447994232178)	('POSITIVE', 0.8266684412956238)	POS: 	joy: 	:	1
UgwZ8of9vG6U5HxnjN94AaABAg	അല്ലാഹുവേ ആഫിയത്തോട് കൂടിയുള്ള ദീർഘായുസ്സ്  ഉസ്താദിനു കൊടുക്കണേ ആമീൻ ആമീൻ യാ റബ്ബൽ ആലമീൻ	sunilattumpurath Good song	35	False	None	Education	O Allah give Ustad long life with opium Ameen Ameen Ya Rabbal Alameen	('POSITIVE', 0.9649036526679993)	('NEGATIVE', 0.7968241572380066)	POS: 	others:  	:	1
Ugw9w7CI_O9lXOc8glV4AaABAg	എന്റെ പ്രിയപ്പെട്ട  ഹബീബ് മുഹമ്മദ് അമാനിയുടെ മകനാണ് റബ്ബ് കുടുംബത്തിന് സമാധാനം കൊടുക്കട്ടെ	Hashim Nuchiyad Hashim	9	False	None	Education	He is the son of my beloved Habib Muhammad Amani may God bless the family	('POSITIVE', 0.9962037205696106)	('POSITIVE', 0.9936002492904663)	POS: 	joy: 	:	1
Ugxx_qKNXTvf2YDT2w54AaABAg	സ്നേഹമുള്ള മനസ്സിലേക്കാണ് ദൈവ പ്രകാശം കടക്കുക അത് കൊണ്ട് ദൈവത്തോട് എപ്പോഴും ഹൃദയം വിശാലമായി കിട്ടാൻ പ്രാർത്ഥിക്കുക	Moosa Moosa	21	False	None	Education	May God's light enter into the loving mind, so always pray to God to open your heart	('POSITIVE', 0.9983262419700623)	('POSITIVE', 0.996840238571167)	POS: 	joy: 	:	1
Ugwxrs02MutHT2p5ya94AaABAg	കടങ്ങൾ ഒന്നും ഇല്ലാതെ മരികുബോൾ നല്ല ഇമാനോടെ  മരിക്കാൻ അള്ളാഹു തൗഫീഖ് നൽകുമാറകഠ് ആമീൻ യാ റബ്ബൽ ആലമീൻ	Aysha Rahman	13	False	None	Education	May Allah grant tawfiq to die with good faith when he dies without any debts. Ameen Ya Rabbal Alameen.	('POSITIVE', 0.9137941002845764)	('POSITIVE', 0.9556628465652466)	NEU:  	others:  	:	1
UgzfC03aMFaqgv8AASR4AaABAg	അദ്ദേഹത്തിന് ആരോഗ്യമുളള ദീർഘായസ്സ് നൽകട്ടേ ആമീൻ യാറബ്ബിൽ ആലമീൻ	ബൽക്കീസ്  ഹുസൈൻ	3	False	None	Education	May he be blessed with long and healthy life Amen Yarabbil Alameen	('POSITIVE', 0.9888505339622498)	('POSITIVE', 0.9946646690368652)	POS: 	joy: 	:	1
Ugyfz9LpVypDzn0Gz4p4AaABAg	ഞങ്ങൾക്ക് എല്ലാവർക്കും ഇങ്ങനെ കലിമ ചെല്ലി മരിക്കാൻ തൗഫീഖ് നൽക്കണെ അള്ളാ ആമീൻ യാ റബ്ബർ ആലമീൻ	Bushra Ok	115	False	None	Education	May Allah give us tawfiq to die like Kalima Chelli for all of us, Allah Ameen Ya Rabbar Alameen	('POSITIVE', 0.9543647766113281)	('POSITIVE', 0.7013048529624939)	NEU: 	joy:  	:	1
UgwyM6XF5V5NfHOrFVh4AaABAg	നമുക്ക് നഷ്ട്ടപ്പെട്ടത് രാജ്യ സംരക്ഷണത്തിന്റെ വൻ മതിൽ പകരമായി ഇനിയും അനേകായിരം വിപിൻ റാവത്ത്മാർ ധീര ജവാന്മാർ പിറവി കൊള്ളട്ടെ ധീര സൈനികരുടെ കുടുമ്പത്തിന് നാഥൻ ക്ഷമയും സമാധാനവും നൽകട്ടെ 	rafeeq athiyanoor	88	False	None	Education	What we have lost is a huge wall of protection of the country. May many thousands more Vipin Rawats be born. May God give patience and peace to the family of brave soldiers.	('POSITIVE', 0.9871309399604797)	('POSITIVE', 0.9933537244796753)	NEU: 	sadness: 	:	1
UgxB5yS6TkVaNXKgLw94AaABAg	അഞ്ചുപേരെയും നാഥൻ സ്വർഗ്ഗം നൽകി ഒന്നിപ്പിക്കട്ടെ ആമീൻ 	nazeer ibrahim kutty	85	False	None	Education	May God give heaven and unite all five, Amen	('POSITIVE', 0.9817370176315308)	('POSITIVE', 0.9938428401947021)	POS: 	joy:  	:	1
Ugys9eJep7YGVDquUt14AaABAg	അദ്ദേഹത്തിന് ആയുസ്സ് ആരോഗ്യം പടച്ച റബ്ബ് കൊടുക്കു മാറാകട്ടെ ആമീൻ 	SHAHINA HAJEED	276	False	None	Education	May God bless him with long life and health, Ameen	('POSITIVE', 0.9905534386634827)	('POSITIVE', 0.9910212159156799)	POS: 	joy: 	:	1
UgwcGXsZW49OdUsGh814AaABAg	തീർച്ചയായും അദ്ദേഹം ഒരു യഥാർത്ഥ ദൈവ വിശ്വാസി ആണ് അങ്ങനെ ഉള്ളവർ ഒരിക്കലും മറ്റു മതങ്ങളെയോ മത ചിഹ്നങ്ങളെയോ കളങ്കപ്പെടുത്തുകയില്ല അല്ലാഹു ഹിദായത് നൽകട്ടെ ആമീൻ	തള്ള് താടി	19	False	None	Education	Indeed, he is a true believer in God and those who are like that will never tarnish other religions or religious symbols. May Allah grant Hidayat, Ameen.	('POSITIVE', 0.986916184425354)	('POSITIVE', 0.9522273540496826)	POS: 	others: 	:	1
UgwtSEuNZNEAT1B5ord4AaABAg	മുസ്ലിം ഭയക്കേണ്ടത് റബ്ബിനെ മാത്രം ആണ് റബ്ബിന് അറിയാം ഇസ്ലാം മതത്തെ എങ്ങനെ സംരക്ഷണം നൽകണം എന്ന് ഒരുത്തനെയും പേടിക്കില്ല 	Samiyya . k	326	False	None	Education	A Muslim should fear only God, God knows how to protect Islam and fear no one.	('POSITIVE', 0.8598402738571167)	('POSITIVE', 0.7990038990974426)	NEU:  	others:  	:	1
